"long","lat","K","dK_dx","dK_dy"
-123.22,35.7,9.90407428762454e-07,2.54860743090134e-05,-9.57225492454497e-06
-123.18,35.7,8.30869846686705e-07,3.83236566228445e-05,-7.7513397146e-06
-123.14,35.7,7.01680851443371e-07,4.55035964662911e-05,2.57340967556088e-06
-123.1,35.7,7.44571012702719e-07,5.11446999111336e-05,1.59810226424129e-05
-123.06,35.7,1.01092139007627e-06,4.08319795487152e-05,-4.68074448371211e-06
-123.02,35.7,9.32908982014399e-07,3.04756964815539e-05,4.95069189248898e-05
-122.98,35.7,1.75802429742923e-06,3.26994278794287e-05,0.00010548297647414
-122.94,35.7,3.51607390533157e-06,1.7385845804344e-05,0.000117604025003809
-122.9,35.7,5.47614098872838e-06,-1.62557230156213e-05,9.51138361389733e-05
-122.86,35.7,7.0613715910446e-06,-4.99268631940368e-05,2.26967473522778e-05
-122.82,35.7,7.43965071358257e-06,-5.6341504749678e-05,-9.14071081650369e-05
-122.78,35.7,5.91619891083195e-06,-3.78802453732449e-05,-0.000122292951784564
-122.74,35.7,3.87798304775588e-06,-2.15071237862227e-05,-0.000101384573807659
-122.7,35.7,2.18824015096156e-06,-1.39579342140242e-05,-3.58271023002618e-05
-122.66,35.7,1.59112177929053e-06,1.60816360225754e-05,5.07867876666473e-05
-122.62,35.7,2.43756824040132e-06,3.94652824487866e-05,3.21880970535078e-06
-122.58,35.7,2.49121506882383e-06,-2.66137483975462e-05,-5.35358957402457e-06
-122.54,35.7,2.40198857592342e-06,-7.49441139252535e-05,-3.41972897988386e-06
-122.5,35.7,2.34499309292536e-06,-8.36143253698993e-05,2.06221184059478e-06
-122.46,35.7,2.3793632902686e-06,-8.73865988500705e-05,7.36714655475814e-06
-122.42,35.7,2.50214906618124e-06,-9.56507135734375e-05,3.61749877565678e-06
-122.38,35.7,2.56244071244219e-06,-0.000101049359392094,-5.4379371875585e-06
-122.34,35.7,2.47180842598288e-06,-9.90658021931778e-05,-1.84523200031209e-06
-122.3,35.7,2.44105455931101e-06,-0.000100371244706116,1.05119215195796e-05
-122.26,35.7,2.616253251304e-06,-0.000108541724844858,1.91595826378702e-05
-122.22,35.7,2.93557962860184e-06,-0.000117088555710554,2.09808089363331e-05
-122.18,35.7,3.28525977754073e-06,-0.000112287431888473,3.775940394157e-05
-122.14,35.7,3.91458317656689e-06,-5.83082306451049e-05,2.25754749687478e-05
-122.1,35.7,4.29084109271269e-06,1.51071277669485e-05,-0.000105672908934359
-122.06,35.7,2.52962594380671e-06,3.03775334897275e-05,-7.31015772606107e-05
-122.02,35.7,1.31126632279653e-06,6.60840044580918e-05,5.79216621213961e-05
-121.98,35.7,2.27662735815313e-06,0.000159504962658161,0.000118979509906766
-121.94,35.7,4.25961918993257e-06,0.000212431518939333,7.97323827658411e-05
-121.9,35.7,5.58849223602992e-06,0.000184219538392471,5.49247515480528e-06
-121.86,35.7,5.68003348861001e-06,0.000139558363835147,-1.43708046354517e-05
-121.82,35.7,5.44052007801915e-06,0.000119892035300271,1.40297684061034e-05
-121.78,35.7,5.67434955145421e-06,0.000113852477679496,3.60477434324073e-05
-121.74,35.7,6.27514527532766e-06,0.000120816676940127,1.55496140389883e-05
-121.7,35.7,6.5343055093108e-06,0.000132588637444978,-6.56117994545729e-08
-121.66,35.7,6.53321197931989e-06,0.000138223250077658,-9.59717677103627e-07
-121.62,35.7,6.5172166847015e-06,0.000139455901597301,-9.59717677103627e-07
-123.98,35.74,4.04725358260024e-07,3.42845713718157e-06,1.18442726659575e-05
-123.94,35.74,6.02129902692649e-07,-5.40017924619547e-06,2.06614196092429e-05
-123.9,35.74,9.4648689618003e-07,-1.72285479652062e-05,4.38385120146811e-06
-123.86,35.74,1.01955108287117e-06,-2.10948292000202e-05,-4.80249215620984e-06
-123.82,35.74,9.39509546934335e-07,-1.81371737965323e-05,8.30377557828256e-06
-123.78,35.74,1.07790580657238e-06,-1.939704461467e-05,7.7673010914735e-06
-123.74,35.74,1.2073608247636e-06,-2.37153375412914e-05,1.38849465651344e-06
-123.7,35.74,1.23050240237216e-06,-1.734059040179e-05,-9.32644753822346e-07
-123.66,35.74,1.21495832314179e-06,1.02851299050175e-06,3.573620053089e-05
-123.62,35.74,1.81056166532329e-06,-8.53827891581408e-06,1.19911775546414e-05
-123.58,35.74,2.01041462456731e-06,-1.81922220382509e-05,-4.47275643892983e-05
-123.54,35.74,1.26495521807901e-06,-1.4890804113417e-05,3.95604373066644e-06
-123.5,35.74,1.33088928025678e-06,-1.81023986427031e-05,1.14046764451611e-05
-123.46,35.74,1.52096722100947e-06,-2.33023904797492e-05,-1.8008618505109e-06
-123.42,35.74,1.49095285683428e-06,-1.55325186665612e-05,-1.58256496647994e-05
-123.38,35.74,1.22719202908763e-06,2.58290547858305e-06,-1.61633146478177e-05
-123.34,35.74,9.57803451623999e-07,2.90277777564311e-05,-1.07218404459395e-06
-123.3,35.74,9.39933717547433e-07,5.49041630466685e-05,1.5991593531527e-05
-123.26,35.74,1.20646027640622e-06,7.43639007775134e-05,1.25229034503876e-05
-123.22,35.74,1.41517533391268e-06,8.81499858403571e-05,3.26532738928619e-06
-123.18,35.74,1.46959745706745e-06,9.01528528596543e-05,-5.71399871153449e-07
-123.14,35.74,1.46007412588156e-06,8.93336579651341e-05,8.21451312040344e-06
-123.1,35.74,1.59698267788828e-06,9.43421301262574e-05,5.6683022799945e-06
-123.06,35.74,1.69145438255486e-06,8.08812910365979e-05,-1.50370275508734e-05
-123.02,35.74,1.44083725670696e-06,6.21001809604915e-05,5.17306503227646e-05
-122.98,35.74,2.30301476208637e-06,3.42800251894787e-05,9.01693943990556e-05
-122.94,35.74,3.80583800207063e-06,1.58634975718211e-07,8.39624561838435e-05
-122.9,35.74,5.20521227180136e-06,-3.3930304114022e-05,6.14426959605578e-05
-122.86,35.74,6.22925720447732e-06,-5.81121810422303e-05,1.62821057966366e-05
-122.82,35.74,6.50062563442127e-06,-4.74097617746645e-05,-7.29458487886038e-05
-122.78,35.74,5.28486148794454e-06,-1.69526423023225e-05,-0.000105919830197542
-122.74,35.74,3.51953098465217e-06,8.50034102411989e-07,-9.38353842354607e-05
-122.7,35.74,1.95560791406116e-06,5.73682339422992e-06,-5.78753206366225e-06
-122.66,35.74,1.85914904633345e-06,1.33836628068106e-05,7.41704340928585e-05
-122.62,35.74,3.09532294788109e-06,1.48230442309878e-05,-6.2860221140982e-05
-122.58,35.74,2.04765259553139e-06,4.13692745031938e-07,-5.36839551017319e-05
-122.54,35.74,1.15292001050253e-06,-8.50528015505239e-06,-1.20899404245297e-05
-122.5,35.74,9.51421003427035e-07,-9.73889784888811e-06,-1.71006163957637e-06
-122.46,35.74,9.22919976100762e-07,-1.14975384664724e-05,-8.96968168608919e-07
-122.42,35.74,9.07970506623947e-07,-1.64644149098306e-05,-1.7811470430001e-06
-122.38,35.74,8.78284722573945e-07,-1.91066040441286e-05,-3.4543799886419e-06
-122.34,35.74,8.20711722763247e-07,-1.59713909758977e-05,-3.15067451325023e-06
-122.3,35.74,7.68200480875743e-07,-1.65555934509073e-05,2.34144138083721e-06
-122.26,35.74,8.07224503889696e-07,-2.29287696679635e-05,1.06127517721751e-05
-122.22,35.74,9.84103700092615e-07,-3.13318539040184e-05,2.57819327584139e-05
-122.18,35.74,1.41380257939951e-06,-2.93362038891387e-05,9.17386051849378e-05
-122.14,35.74,2.94277933248181e-06,-7.22287227102248e-06,9.59908333808012e-05
-122.1,35.74,4.54262655549516e-06,1.75963004140199e-05,-9.04025032115799e-05
-122.06,35.74,3.0359181686355e-06,3.86520176592688e-05,-3.73951062922464e-05
-122.02,35.74,2.41266639709806e-06,0.000106316354753973,0.000151342620321465
-121.98,35.74,4.93504340245582e-06,0.000175017603534165,0.000171906066187938
-121.94,35.74,7.80014450558812e-06,8.33516075132861e-05,5.15204022189794e-05
-121.9,35.74,8.65881787590445e-06,-0.000107813087813776,-3.91686994025196e-05
-121.86,35.74,8.00600621919579e-06,-0.000204188847120871,-3.40371331703276e-05
-121.82,35.74,7.43872066635699e-06,-0.000206047055985098,7.990210785329e-06
-121.78,35.74,7.57189084611248e-06,-0.000181166516200278,4.30119426930377e-05
-121.74,35.74,8.2887565576631e-06,-0.000161016191590809,2.73215745438399e-05
-121.7,35.74,8.74411613339377e-06,-0.000149140236842312,5.5690008332248e-06
-121.66,35.74,8.83693281394752e-06,-0.000144545530568622,2.72933842539924e-07
-121.62,35.74,8.84148171132318e-06,-0.000143539937273219,2.72933842539924e-07
-123.98,35.78,4.61866310546384e-07,2.01718849574045e-05,3.01563628258045e-06
-123.94,35.78,5.12126915256058e-07,1.28120723605905e-05,8.83305089023213e-06
-123.9,35.78,6.5934443009326e-07,5.75876194683751e-07,5.17569966654125e-07
-123.86,35.78,6.67970596204162e-07,4.54682843432238e-06,-1.8448367527219e-06
-123.82,35.78,6.37223316992131e-07,2.01666042711729e-05,7.04390476014478e-06
-123.78,35.78,7.5462172966121e-07,2.94515182752446e-05,3.44900816485211e-06
-123.74,35.78,8.12105199075412e-07,2.56119303576547e-05,7.76324179601482e-06
-123.7,35.78,9.41492562342326e-07,1.57977771494557e-05,1.74364586384694e-05
-123.66,35.78,1.23210020631682e-06,1.41539332261553e-05,2.61694086245742e-05
-123.62,35.78,1.66825701672639e-06,-8.6348740108893e-06,2.33723443220456e-06
-123.58,35.78,1.7072109239298e-06,-2.26524199333969e-05,-4.14261464644644e-05
-123.54,35.78,1.01677514952206e-06,-1.0708164250859e-06,7.44449201380329e-07
-123.5,35.78,1.02918263621173e-06,1.32180819243258e-05,6.20468460811498e-06
-123.46,35.78,1.13259404634698e-06,2.60499957593526e-05,5.96900996267716e-06
-123.42,35.78,1.23207754572493e-06,4.02006063833869e-05,2.28977448034484e-06
-123.38,35.78,1.27024045373068e-06,6.68628460106566e-05,1.02815576300304e-05
-123.34,35.78,1.44159974756452e-06,8.70507039950401e-05,2.48042012456435e-05
-123.3,35.78,1.85500310165858e-06,9.40917520599016e-05,3.54513312623719e-05
-123.26,35.78,2.44585862269811e-06,9.17882364569055e-05,2.63089885132313e-05
-123.22,35.78,2.8843417645853e-06,8.41383123219068e-05,5.26819440858343e-06
-123.18,35.78,2.97214500472835e-06,7.20016746519378e-05,-1.39059476567368e-06
-123.14,35.78,2.94896842530046e-06,6.82851239938203e-05,1.32229852815267e-05
-123.1,35.78,3.1693515133259e-06,7.86093167301349e-05,-7.79253680966498e-06
-123.06,35.78,3.03947589983149e-06,8.00361496132926e-05,-3.38181376269798e-05
-123.02,35.78,2.47584027271516e-06,7.09322437549405e-05,2.39104945517518e-05
-122.98,35.78,2.87434851524435e-06,1.99391218345543e-05,5.60480041852952e-05
-122.94,35.78,3.80848191833261e-06,-2.93170260717323e-05,4.98735170941033e-05
-122.9,35.78,4.63970720323433e-06,-5.76867695518617e-05,3.72608190323494e-05
-122.86,35.78,5.26072085377348e-06,-6.67230710789956e-05,2.69845250642025e-05
-122.82,35.78,5.71046293817686e-06,-5.53274572257856e-05,-4.24887293162618e-05
-122.78,35.78,5.0023174495725e-06,-2.4142812064665e-05,-8.81171537928076e-05
-122.74,35.78,3.53369821969237e-06,2.71631432932397e-06,-8.89485949436428e-05
-122.7,35.78,2.05122163729832e-06,1.28076434486207e-05,1.85930734891846e-06
-122.66,35.78,2.08221009311363e-06,1.43918521515819e-05,7.56098155170356e-05
-122.62,35.78,3.34237368506422e-06,4.88435097008484e-06,-7.72695726269378e-05
-122.58,35.78,2.05454747461526e-06,4.09862798092317e-06,-6.26029280018162e-05
-122.54,35.78,1.01116534125166e-06,1.72119010057663e-06,-1.33235581183654e-05
-122.5,35.78,7.891060392789e-07,1.45715465294686e-07,-3.46870225716061e-06
-122.46,35.78,7.3129433499289e-07,1.62507671337143e-07,-5.86384461196715e-06
-122.42,35.78,6.33563591460104e-07,-3.23478231374824e-07,-4.42333617729808e-06
-122.38,35.78,5.59841321838469e-07,-3.12508516143176e-07,-3.19166920411083e-07
-122.34,35.78,5.54521873164951e-07,4.2288948908033e-07,-3.73487698825975e-06
-122.3,35.78,4.92273923360622e-07,-9.83569335306313e-07,-4.03173483621907e-06
-122.26,35.78,4.25078342756971e-07,-2.62690188840569e-06,2.20966753612027e-06
-122.22,35.78,4.61906135025642e-07,-3.3692567408826e-06,2.77775827732936e-05
-122.18,35.78,9.24865847913868e-07,-3.23045408739011e-06,0.000113851936803054
-122.14,35.78,2.82239812796477e-06,-4.66558852918443e-06,0.000120810006065844
-122.1,35.78,4.83589822906216e-06,-2.11310370661718e-06,-6.9346785966331e-05
-122.06,35.78,3.68011846295665e-06,2.72986023724439e-05,3.02692308024575e-05
-122.02,35.78,4.1846056429976e-06,5.85482472372329e-05,0.000220043869101658
-121.98,35.78,7.85200346135857e-06,2.9801429291678e-05,8.02400701670593e-05
-121.94,35.78,9.18933796414289e-06,-6.63448265196707e-05,-0.000139644293108082
-121.9,35.78,6.86193307900819e-06,-0.000145879675062964,-0.000135544458709615
-121.86,35.78,4.60285876718127e-06,-0.000159624057256058,-3.58953420345545e-05
-121.82,35.78,4.00460306660536e-06,-0.000161325053181437,3.28707505701487e-05
-121.78,35.78,4.55244890944117e-06,-0.000178049623714878,6.31622673025068e-05
-121.74,35.78,5.60515336448295e-06,-0.000205296964820619,3.91975292923371e-05
-121.7,35.78,6.25844551935524e-06,-0.00022047485209824,1.0163707106915e-05
-121.66,35.78,6.42784063780382e-06,-0.000223764671549409,1.27852713794253e-06
-121.62,35.78,6.4491494234362e-06,-0.000224068013371019,1.27852713794253e-06
-123.98,35.82,7.98064393169792e-07,1.58221670396277e-05,-4.34417631423352e-06
-123.94,35.82,7.25661454599234e-07,1.41291797429526e-05,-3.40314527567466e-06
-123.9,35.82,6.68942366671323e-07,1.07111694479144e-05,4.48852220629275e-06
-123.86,35.82,7.43751070109535e-07,1.2705559790766e-05,1.37749390841286e-05
-123.82,35.82,9.73333388178345e-07,2.14213510651941e-05,1.63288187642165e-05
-123.78,35.82,1.24548036758195e-06,3.20138259734673e-05,-3.90579752737736e-07
-123.74,35.82,1.23897070503632e-06,3.5754047476093e-05,-2.05091141218423e-06
-123.7,35.82,1.20478884816659e-06,2.6947665652772e-05,1.57926147151691e-05
-123.66,35.82,1.4679990934194e-06,1.18230294688792e-05,3.38060138752961e-06
-123.62,35.82,1.52434244987823e-06,-9.99874106467708e-06,-1.16803114903031e-05
-123.58,35.82,1.32967059170651e-06,-1.92958044179862e-05,-1.98445429561534e-05
-123.54,35.82,9.98928209103958e-07,-5.11436590397649e-06,1.50333475507921e-05
-123.5,35.82,1.24948400161716e-06,4.49668680787068e-06,1.90365984431418e-05
-123.46,35.82,1.56676064233619e-06,2.11161675453163e-05,2.01196205867115e-05
-123.42,35.82,1.90208765211471e-06,3.33146223045894e-05,2.89520141076145e-05
-123.38,35.82,2.38462122057495e-06,3.64651185446697e-05,3.04694156144139e-05
-123.34,35.82,2.89244481414852e-06,2.8832537397368e-05,3.18452493105049e-05
-123.3,35.82,3.4231989693236e-06,1.45827329439046e-05,3.31478156593759e-05
-123.26,35.82,3.97566256364653e-06,-1.50262964991023e-06,1.86590643782326e-05
-123.22,35.82,4.28664696995041e-06,-1.62386709739833e-05,-6.86844326138556e-06
-123.18,35.82,4.17217291559398e-06,-3.42370071854519e-05,-5.10714542379123e-06
-123.14,35.82,4.08705382519746e-06,-4.70331863908599e-05,2.35471780178414e-05
-123.1,35.82,4.47950679216149e-06,-3.92453048975788e-05,-6.36570392650726e-06
-123.06,35.82,4.3734117267197e-06,-1.3466358579369e-05,-4.2922043485332e-05
-123.02,35.82,3.6580443352975e-06,7.62578782239877e-06,-2.70826273686344e-05
-122.98,35.82,3.20666721248692e-06,-2.38218700576232e-05,6.79185627900865e-06
-122.94,35.82,3.31986481713707e-06,-6.88976858293205e-05,2.15037736139739e-05
-122.9,35.82,3.67826104403663e-06,-8.45029969214886e-05,2.82245175052155e-05
-122.86,35.82,4.14866966912356e-06,-7.08037004919268e-05,3.83801389174126e-05
-122.82,35.82,4.78833865108043e-06,-5.72665485352206e-05,-1.13040841551412e-05
-122.78,35.82,4.59993724849475e-06,-4.0331062246239e-05,-6.12580273988187e-05
-122.74,35.82,3.5789701251811e-06,-1.77087633290696e-05,-7.88572658243461e-05
-122.7,35.82,2.264682361442e-06,-3.39510106595853e-06,3.44351605187968e-06
-122.66,35.82,2.32207429563999e-06,5.64846914036255e-06,6.61023143355386e-05
-122.62,35.82,3.42377953456564e-06,1.97420357505767e-06,-7.80552956160995e-05
-122.58,35.82,2.12285794096398e-06,-1.93255655795112e-06,-6.49803658821628e-05
-122.54,35.82,1.03985184292793e-06,-7.66287663241897e-06,-1.48990327536473e-05
-122.5,35.82,7.91534630367144e-07,-1.00058455830132e-05,-3.45191005111815e-06
-122.46,35.82,7.34002796181842e-07,-9.6863647728548e-06,-6.34983051467911e-06
-122.42,35.82,6.28172287603857e-07,-9.28539959057337e-06,-4.41236646206643e-06
-122.38,35.82,5.54632846569416e-07,-9.15686634968733e-06,4.16231084812423e-07
-122.34,35.82,5.6157003131629e-07,-9.60118400756743e-06,-5.14133581264639e-06
-122.3,35.82,4.75881101105517e-07,-1.06942435370151e-05,-5.67506738931845e-06
-122.26,35.82,3.81296644616876e-07,-9.99414224427019e-06,1.46731268364336e-06
-122.22,35.82,4.05751856010932e-07,-7.60453340749941e-06,2.7916385426786e-05
-122.18,35.82,8.71024946457366e-07,-6.31404480404854e-06,0.00011241680236126
-122.14,35.82,2.74463831914503e-06,-8.68846733863022e-06,0.000123362490888411
-122.1,35.82,4.80067983395188e-06,-9.06564248704817e-06,-3.99350798872699e-05
-122.06,35.82,4.13509516916404e-06,2.21690705523378e-05,6.15188756672465e-05
-122.02,35.82,5.16040976361815e-06,2.99194951592776e-05,0.000191297051156103
-121.98,35.82,8.3486939495532e-06,-5.0414220095768e-05,-1.59061856442894e-05
-121.94,35.82,8.08359085548171e-06,-0.000118450686771149,-0.000219179141651376
-121.9,35.82,4.43060516129211e-06,-8.38520770482943e-05,-0.000149288840902709
-121.86,35.82,1.94245781291363e-06,-1.70402894107108e-05,-3.75963379599329e-05
-121.82,35.82,1.31585218024808e-06,1.57624924178991e-06,1.61461800367074e-05
-121.78,35.82,1.58495518085987e-06,-1.68563207484468e-05,3.59149261967661e-05
-121.74,35.82,2.1835372841393e-06,-4.69201358976542e-05,2.40196420147158e-05
-121.7,35.82,2.58386465105124e-06,-6.42777223766064e-05,6.87388765574626e-06
-121.66,35.82,2.69842944531367e-06,-6.82640626798057e-05,9.75185316332214e-07
-121.62,35.82,2.71468253391921e-06,-6.86244975224257e-05,9.75185316332214e-07
-123.98,35.86,1.06176717716359e-06,-1.29247911486222e-05,-6.03716361090867e-06
-123.94,35.86,9.61147783648443e-07,-7.53735130207886e-06,-6.82115557071285e-06
-123.9,35.86,8.47461857469896e-07,1.40224405641199e-06,6.4829125491444e-06
-123.86,35.86,9.55510399955636e-07,6.66014642100182e-06,2.24907303585567e-05
-123.82,35.86,1.33035590593158e-06,1.47660111833847e-05,2.69212936724897e-05
-123.78,35.86,1.77904413380641e-06,2.69994625812183e-05,3.34964174988792e-06
-123.74,35.86,1.83487149630454e-06,3.4100545444756e-05,-1.08572932355052e-05
-123.7,35.86,1.65391660904612e-06,3.16772263293778e-05,6.67978531276217e-07
-123.66,35.86,1.66504958456739e-06,2.68456883924176e-05,-1.84411691460266e-05
-123.62,35.86,1.35769676546695e-06,2.71332754638698e-05,-2.09773748436121e-05
-123.58,35.86,1.00807385140674e-06,3.14045621677682e-05,-5.66310444214368e-06
-123.54,35.86,9.13688777371017e-07,4.31611950923716e-05,2.46444002626392e-05
-123.5,35.86,1.32442878174834e-06,5.27465829529321e-05,3.56560791805874e-05
-123.46,35.86,1.91869676809146e-06,5.90052654924965e-05,3.23180753459845e-05
-123.42,35.86,2.4573313571912e-06,5.17131628357903e-05,3.21025103476949e-05
-123.38,35.86,2.99237319631945e-06,3.4701950472396e-05,2.28368344671122e-05
-123.34,35.86,3.37298710410465e-06,1.69330653611412e-05,1.75954448570415e-05
-123.3,35.86,3.66624451838868e-06,4.32796098400644e-06,1.70624530655611e-05
-123.26,35.86,3.95061873614803e-06,-4.22294616191042e-07,3.92302305415951e-06
-123.22,35.86,4.01600245371735e-06,-1.43750035265177e-06,-2.48667794728541e-05
-123.18,35.86,3.60155612916978e-06,-2.16606413564669e-05,-1.79033246291992e-05
-123.14,35.86,3.3031673853498e-06,-5.55720609768431e-05,3.13350595111225e-05
-123.1,35.86,3.82541837720184e-06,-7.53351847214894e-05,1.94132423917025e-05
-123.06,35.86,4.14897241706355e-06,-5.81098327011622e-05,-2.18298970835642e-05
-123.02,35.86,3.78514079900414e-06,-3.65296872609278e-05,-5.85302852486565e-05
-122.98,35.86,2.80963604485987e-06,-4.12839443953247e-05,-3.82839594926886e-05
-122.94,35.86,2.17157005331506e-06,-5.24645350939343e-05,5.89846252180575e-06
-122.9,35.86,2.26987776201182e-06,-5.65812051439408e-05,4.19238139347773e-05
-122.86,35.86,2.96860799425811e-06,-4.66951655917661e-05,5.19172908741188e-05
-122.82,35.86,3.83389617549342e-06,-3.80108754681778e-05,5.63140213384039e-06
-122.78,35.86,3.9277528777241e-06,-2.91254457387255e-05,-3.86357284816493e-05
-122.74,35.86,3.28382406969661e-06,-1.2770762605315e-05,-6.4543603561235e-05
-122.7,35.86,2.20809734367602e-06,7.05989303813985e-07,1.24870862582008e-05
-122.66,35.86,2.41621544797937e-06,6.54517386907038e-06,6.24280487702337e-05
-122.62,35.86,3.45668292748327e-06,1.48440182664119e-06,-8.19620557491083e-05
-122.58,35.86,2.09064866499813e-06,-5.49424825209795e-06,-7.07106859566306e-05
